Time(s)	Dev_X_m	Y_vert_m	Z_long_m	Px	Py	Pz	S_Rady	S_Dikey	S_Long
1.600000e-06	1.276632e-09	1.821837e-03	-2.870233e+02	-2.661403e-28	3.323757e-23	-3.744957e-19	-1.975332e-08	2.873522e-04	-1.000000e+00
1.610000e-06	-8.384404e-12	1.892394e-03	-2.888172e+02	-2.672287e-28	8.218993e-24	-3.744957e-19	-1.977468e-08	7.105651e-05	-1.000000e+00
1.620000e-06	-1.291298e-09	1.931764e-03	-2.906110e+02	-2.684287e-28	8.218993e-24	-3.744957e-19	-1.979833e-08	7.105651e-05	-1.000000e+00
1.630000e-06	-2.579668e-09	1.971134e-03	-2.924049e+02	-2.694731e-28	8.218993e-24	-3.744957e-19	-1.982198e-08	7.105651e-05	-1.000000e+00
1.640000e-06	-3.872771e-09	2.010504e-03	-2.941988e+02	-2.703615e-28	8.218993e-24	-3.744957e-19	-1.984562e-08	7.105651e-05	-1.000000e+00
1.650000e-06	-5.169653e-09	2.049875e-03	-2.959927e+02	-2.710930e-28	8.218993e-24	-3.744957e-19	-1.986924e-08	7.105651e-05	-1.000000e+00
1.660000e-06	-6.469733e-09	2.089245e-03	-2.977866e+02	-2.716676e-28	8.218993e-24	-3.744957e-19	-1.989286e-08	7.105651e-05	-1.000000e+00
1.670000e-06	-7.772130e-09	2.128615e-03	-2.995805e+02	-2.720847e-28	8.218993e-24	-3.744957e-19	-1.991647e-08	7.105651e-05	-1.000000e+00
1.680000e-06	-8.764019e-09	2.274675e-03	-3.013744e+02	-2.130479e-28	3.705875e-23	-3.744957e-19	-1.942728e-08	3.203878e-04	-9.999999e-01
1.690000e-06	-9.942127e-09	2.452193e-03	-3.031683e+02	-2.787023e-28	3.705875e-23	-3.744957e-19	-2.001718e-08	3.203878e-04	-9.999999e-01
1.700000e-06	-1.143408e-08	2.629710e-03	-3.049622e+02	-3.441952e-28	3.705875e-23	-3.744957e-19	-2.060707e-08	3.203878e-04	-9.999999e-01
1.710000e-06	-1.323924e-08	2.807228e-03	-3.067561e+02	-4.094887e-28	3.705875e-23	-3.744957e-19	-2.119695e-08	3.203878e-04	-9.999999e-01
1.720000e-06	-1.535666e-08	2.984745e-03	-3.085500e+02	-4.745449e-28	3.705875e-23	-3.744957e-19	-2.178681e-08	3.203878e-04	-9.999999e-01
1.730000e-06	-1.778493e-08	3.162263e-03	-3.103439e+02	-5.393262e-28	3.705875e-23	-3.744957e-19	-2.237665e-08	3.203878e-04	-9.999999e-01
1.740000e-06	-2.052296e-08	3.339780e-03	-3.121378e+02	-6.037949e-28	3.705875e-23	-3.744957e-19	-2.296647e-08	3.203878e-04	-9.999999e-01
1.750000e-06	-2.454770e-08	3.342703e-03	-3.139317e+02	-8.959535e-28	-8.251975e-24	-3.744957e-19	-2.552819e-08	-7.134166e-05	-1.000000e+00
1.760000e-06	-2.883513e-08	3.303174e-03	-3.157256e+02	-8.940306e-28	-8.251975e-24	-3.744957e-19	-2.555188e-08	-7.134166e-05	-1.000000e+00
1.770000e-06	-3.311214e-08	3.263646e-03	-3.175195e+02	-8.915889e-28	-8.251975e-24	-3.744957e-19	-2.557553e-08	-7.134166e-05	-1.000000e+00
1.780000e-06	-3.737618e-08	3.224118e-03	-3.193134e+02	-8.886312e-28	-8.251975e-24	-3.744957e-19	-2.559916e-08	-7.134166e-05	-1.000000e+00
1.790000e-06	-4.162492e-08	3.184589e-03	-3.211073e+02	-8.851582e-28	-8.251975e-24	-3.744957e-19	-2.562275e-08	-7.134166e-05	-1.000000e+00
1.800000e-06	-4.585537e-08	3.145061e-03	-3.229012e+02	-8.811725e-28	-8.251975e-24	-3.744957e-19	-2.564630e-08	-7.134166e-05	-1.000000e+00
1.810000e-06	-5.006579e-08	3.105533e-03	-3.246951e+02	-8.766763e-28	-8.251975e-24	-3.744957e-19	-2.566983e-08	-7.134166e-05	-1.000000e+00
1.820000e-06	-5.160010e-08	3.233529e-03	-3.264890e+02	-2.314757e-28	3.356031e-23	-3.744957e-19	-2.015739e-08	2.901424e-04	-1.000000e+00
1.830000e-06	-5.282412e-08	3.394288e-03	-3.282828e+02	-2.795511e-28	3.356031e-23	-3.744957e-19	-2.063981e-08	2.901424e-04	-1.000000e+00
1.840000e-06	-5.427813e-08	3.555048e-03	-3.300767e+02	-3.274649e-28	3.356031e-23	-3.744957e-19	-2.112222e-08	2.901424e-04	-1.000000e+00
1.850000e-06	-5.596112e-08	3.715807e-03	-3.318706e+02	-3.751887e-28	3.356031e-23	-3.744957e-19	-2.160462e-08	2.901424e-04	-1.000000e+00
1.860000e-06	-5.787211e-08	3.876567e-03	-3.336645e+02	-4.226956e-28	3.356031e-23	-3.744957e-19	-2.208700e-08	2.901424e-04	-1.000000e+00
1.870000e-06	-6.001027e-08	4.037326e-03	-3.354584e+02	-4.699568e-28	3.356031e-23	-3.744957e-19	-2.256937e-08	2.901424e-04	-1.000000e+00
1.880000e-06	-6.237410e-08	4.198085e-03	-3.372523e+02	-5.169460e-28	3.356031e-23	-3.744957e-19	-2.305172e-08	2.901424e-04	-1.000000e+00
1.890000e-06	-6.840321e-08	4.123028e-03	-3.390462e+02	-1.377548e-27	-2.309193e-23	-3.744957e-19	-3.057222e-08	-1.996390e-04	-1.000000e+00
1.900000e-06	-7.504046e-08	4.012414e-03	-3.408401e+02	-1.393511e-27	-2.309193e-23	-3.744957e-19	-3.079729e-08	-1.996390e-04	-1.000000e+00
1.910000e-06	-8.175215e-08	3.901800e-03	-3.426340e+02	-1.408667e-27	-2.309193e-23	-3.744957e-19	-3.102230e-08	-1.996390e-04	-1.000000e+00
1.920000e-06	-8.853453e-08	3.791186e-03	-3.444279e+02	-1.423007e-27	-2.309193e-23	-3.744957e-19	-3.124727e-08	-1.996390e-04	-1.000000e+00
1.930000e-06	-9.538378e-08	3.680571e-03	-3.462218e+02	-1.436523e-27	-2.309193e-23	-3.744957e-19	-3.147217e-08	-1.996390e-04	-1.000000e+00
1.940000e-06	-1.022957e-07	3.569957e-03	-3.480157e+02	-1.449206e-27	-2.309193e-23	-3.744957e-19	-3.169703e-08	-1.996390e-04	-1.000000e+00
1.950000e-06	-1.092638e-07	3.459421e-03	-3.498096e+02	-1.378608e-27	-2.048145e-23	-3.744957e-19	-3.120910e-08	-1.770704e-04	-1.000000e+00
1.960000e-06	-1.099047e-07	3.549530e-03	-3.516035e+02	7.391864e-30	2.343350e-23	-3.744957e-19	-1.935324e-08	2.025920e-04	-1.000000e+00
1.970000e-06	-1.098982e-07	3.661780e-03	-3.533974e+02	-4.750499e-30	2.343350e-23	-3.744957e-19	-1.958490e-08	2.025920e-04	-1.000000e+00
1.980000e-06	-1.099502e-07	3.774030e-03	-3.551913e+02	-1.688947e-29	2.343350e-23	-3.744957e-19	-1.981657e-08	2.025920e-04	-1.000000e+00
1.990000e-06	-1.100602e-07	3.886281e-03	-3.569852e+02	-2.901953e-29	2.343350e-23	-3.744957e-19	-2.004823e-08	2.025920e-04	-1.000000e+00
2.000000e-06	-1.102281e-07	3.998531e-03	-3.587791e+02	-4.113170e-29	2.343350e-23	-3.744957e-19	-2.027988e-08	2.025920e-04	-1.000000e+00
2.010000e-06	-1.104541e-07	4.110781e-03	-3.605730e+02	-5.322141e-29	2.343350e-23	-3.744957e-19	-2.051154e-08	2.025920e-04	-1.000000e+00
2.020000e-06	-1.107698e-07	4.221824e-03	-3.623669e+02	-3.622208e-28	1.209873e-23	-3.744957e-19	-2.331037e-08	1.045984e-04	-1.000000e+00
2.030000e-06	-1.177890e-07	4.081400e-03	-3.641608e+02	-1.591668e-27	-3.337183e-23	-3.744957e-19	-3.407043e-08	-2.885129e-04	-1.000000e+00
2.040000e-06	-1.255074e-07	3.921543e-03	-3.659547e+02	-1.630709e-27	-3.337183e-23	-3.744957e-19	-3.454684e-08	-2.885129e-04	-1.000000e+00
2.050000e-06	-1.334103e-07	3.761687e-03	-3.677485e+02	-1.668807e-27	-3.337183e-23	-3.744957e-19	-3.502319e-08	-2.885129e-04	-1.000000e+00
2.060000e-06	-1.414935e-07	3.601830e-03	-3.695424e+02	-1.705938e-27	-3.337183e-23	-3.744957e-19	-3.549947e-08	-2.885129e-04	-1.000000e+00
2.070000e-06	-1.497522e-07	3.441974e-03	-3.713363e+02	-1.742080e-27	-3.337183e-23	-3.744957e-19	-3.597569e-08	-2.885129e-04	-1.000000e+00
2.080000e-06	-1.581813e-07	3.282117e-03	-3.731302e+02	-1.777213e-27	-3.337183e-23	-3.744957e-19	-3.645185e-08	-2.885129e-04	-1.000000e+00
2.090000e-06	-1.666355e-07	3.124909e-03	-3.749241e+02	-1.041424e-27	-1.892310e-23	-3.744957e-19	-3.027191e-08	-1.635978e-04	-1.000000e+00
2.100000e-06	-1.650320e-07	3.156796e-03	-3.767180e+02	4.520340e-28	8.678078e-24	-3.744957e-19	-1.754537e-08	7.502548e-05	-1.000000e+00
2.110000e-06	-1.628231e-07	3.198365e-03	-3.785119e+02	4.701986e-28	8.678078e-24	-3.744957e-19	-1.757112e-08	7.502548e-05	-1.000000e+00
2.120000e-06	-1.605277e-07	3.239935e-03	-3.803058e+02	4.880901e-28	8.678078e-24	-3.744957e-19	-1.759689e-08	7.502548e-05	-1.000000e+00
2.130000e-06	-1.581473e-07	3.281504e-03	-3.820997e+02	5.056991e-28	8.678078e-24	-3.744957e-19	-1.762267e-08	7.502548e-05	-1.000000e+00
2.140000e-06	-1.556834e-07	3.323074e-03	-3.838936e+02	5.230150e-28	8.678078e-24	-3.744957e-19	-1.764848e-08	7.502548e-05	-1.000000e+00
2.150000e-06	-1.531371e-07	3.364643e-03	-3.856875e+02	5.400284e-28	8.678078e-24	-3.744957e-19	-1.767430e-08	7.502548e-05	-1.000000e+00
2.160000e-06	-1.507690e-07	3.400369e-03	-3.874814e+02	-4.348369e-28	-1.370333e-23	-3.744957e-19	-2.627263e-08	-1.184708e-04	-1.000000e+00
2.170000e-06	-1.576423e-07	3.229219e-03	-3.892753e+02	-1.517941e-27	-3.705981e-23	-3.744957e-19	-3.580903e-08	-3.203970e-04	-9.999999e-01
2.180000e-06	-1.650270e-07	3.051697e-03	-3.910692e+02	-1.565213e-27	-3.705981e-23	-3.744957e-19	-3.639778e-08	-3.203970e-04	-9.999999e-01
2.190000e-06	-1.726360e-07	2.874174e-03	-3.928631e+02	-1.611578e-27	-3.705981e-23	-3.744957e-19	-3.698647e-08	-3.203970e-04	-9.999999e-01
2.200000e-06	-1.804649e-07	2.696652e-03	-3.946570e+02	-1.657009e-27	-3.705981e-23	-3.744957e-19	-3.757510e-08	-3.203970e-04	-9.999999e-01
2.210000e-06	-1.885091e-07	2.519129e-03	-3.964509e+02	-1.701479e-27	-3.705981e-23	-3.744957e-19	-3.816367e-08	-3.203970e-04	-9.999999e-01
2.220000e-06	-1.967639e-07	2.341607e-03	-3.982448e+02	-1.744964e-27	-3.705981e-23	-3.744957e-19	-3.875218e-08	-3.203970e-04	-9.999999e-01
2.230000e-06	-2.046366e-07	2.170355e-03	-4.000387e+02	-4.365724e-29	-1.851845e-23	-3.744957e-19	-2.426490e-08	-1.600995e-04	-1.000000e+00
2.240000e-06	-2.001402e-07	2.130927e-03	-4.018326e+02	9.919169e-28	-7.791319e-24	-3.744957e-19	-1.553476e-08	-6.735910e-05	-1.000000e+00
2.250000e-06	-1.953336e-07	2.093605e-03	-4.036265e+02	1.014904e-27	-7.791319e-24	-3.744957e-19	-1.555391e-08	-6.735910e-05	-1.000000e+00
2.260000e-06	-1.904181e-07	2.056284e-03	-4.054203e+02	1.037302e-27	-7.791319e-24	-3.744957e-19	-1.557311e-08	-6.735910e-05	-1.000000e+00
2.270000e-06	-1.853969e-07	2.018962e-03	-4.072142e+02	1.059100e-27	-7.791319e-24	-3.744957e-19	-1.559234e-08	-6.735910e-05	-1.000000e+00
2.280000e-06	-1.802728e-07	1.981640e-03	-4.090081e+02	1.080283e-27	-7.791319e-24	-3.744957e-19	-1.561161e-08	-6.735910e-05	-1.000000e+00
2.290000e-06	-1.750487e-07	1.944319e-03	-4.108020e+02	1.100841e-27	-7.791319e-24	-3.744957e-19	-1.563092e-08	-6.735910e-05	-1.000000e+00
2.300000e-06	-1.704657e-07	1.898734e-03	-4.125959e+02	-6.613958e-28	-2.770862e-23	-3.744957e-19	-3.105778e-08	-2.395522e-04	-1.000000e+00
2.310000e-06	-1.761150e-07	1.739292e-03	-4.143898e+02	-1.208670e-27	-3.342799e-23	-3.744957e-19	-3.598164e-08	-2.889985e-04	-1.000000e+00
2.320000e-06	-1.819823e-07	1.579167e-03	-4.161837e+02	-1.240957e-27	-3.342799e-23	-3.744957e-19	-3.645923e-08	-2.889985e-04	-1.000000e+00
2.330000e-06	-1.880026e-07	1.419041e-03	-4.179776e+02	-1.272524e-27	-3.342799e-23	-3.744957e-19	-3.693678e-08	-2.889985e-04	-1.000000e+00
2.340000e-06	-1.941723e-07	1.258916e-03	-4.197715e+02	-1.303354e-27	-3.342799e-23	-3.744957e-19	-3.741427e-08	-2.889985e-04	-1.000000e+00
2.350000e-06	-2.004877e-07	1.098790e-03	-4.215654e+02	-1.333429e-27	-3.342799e-23	-3.744957e-19	-3.789172e-08	-2.889985e-04	-1.000000e+00
2.360000e-06	-2.069454e-07	9.386647e-04	-4.233593e+02	-1.362730e-27	-3.342799e-23	-3.744957e-19	-3.836912e-08	-2.889985e-04	-1.000000e+00
2.370000e-06	-2.122439e-07	7.834309e-04	-4.251532e+02	1.246617e-27	-2.354715e-23	-3.744957e-19	-1.604101e-08	-2.035746e-04	-1.000000e+00
2.380000e-06	-2.052045e-07	6.745605e-04	-4.269471e+02	1.472188e-27	-2.272069e-23	-3.744957e-19	-1.432015e-08	-1.964295e-04	-1.000000e+00
2.390000e-06	-1.981506e-07	5.657247e-04	-4.287410e+02	1.472800e-27	-2.272069e-23	-3.744957e-19	-1.453683e-08	-1.964295e-04	-1.000000e+00
2.400000e-06	-1.910957e-07	4.568889e-04	-4.305349e+02	1.472558e-27	-2.272069e-23	-3.744957e-19	-1.475356e-08	-1.964295e-04	-1.000000e+00
2.410000e-06	-1.840440e-07	3.480531e-04	-4.323288e+02	1.471463e-27	-2.272069e-23	-3.744957e-19	-1.497035e-08	-1.964295e-04	-1.000000e+00
2.420000e-06	-1.769995e-07	2.392173e-04	-4.341227e+02	1.469515e-27	-2.272069e-23	-3.744957e-19	-1.518720e-08	-1.964295e-04	-1.000000e+00
2.430000e-06	-1.699667e-07	1.303815e-04	-4.359166e+02	1.466716e-27	-2.272069e-23	-3.744957e-19	-1.540410e-08	-1.964295e-04	-1.000000e+00
2.440000e-06	-1.642839e-07	2.123060e-05	-4.377105e+02	-7.474891e-28	-2.319393e-23	-3.744957e-19	-3.473231e-08	-2.005208e-04	-1.000000e+00
2.450000e-06	-1.678761e-07	-8.987210e-05	-4.395044e+02	-7.522742e-28	-2.319393e-23	-3.744957e-19	-3.495869e-08	-2.005208e-04	-1.000000e+00
2.460000e-06	-1.714902e-07	-2.009748e-04	-4.412983e+02	-7.566231e-28	-2.319393e-23	-3.744957e-19	-3.518504e-08	-2.005208e-04	-1.000000e+00
2.470000e-06	-1.751241e-07	-3.120775e-04	-4.430922e+02	-7.605338e-28	-2.319393e-23	-3.744957e-19	-3.541136e-08	-2.005208e-04	-1.000000e+00
2.480000e-06	-1.787756e-07	-4.231802e-04	-4.448860e+02	-7.640037e-28	-2.319393e-23	-3.744957e-19	-3.563766e-08	-2.005208e-04	-1.000000e+00
2.490000e-06	-1.824426e-07	-5.342829e-04	-4.466799e+02	-7.670309e-28	-2.319393e-23	-3.744957e-19	-3.586392e-08	-2.005208e-04	-1.000000e+00
2.500000e-06	-1.861232e-07	-6.453856e-04	-4.484738e+02	-7.696137e-28	-2.319393e-23	-3.744957e-19	-3.609016e-08	-2.005208e-04	-1.000000e+00
2.510000e-06	-1.878932e-07	-7.639976e-04	-4.502677e+02	1.764864e-27	-3.316332e-23	-3.744957e-19	-1.438614e-08	-2.867103e-04	-1.000000e+00
2.520000e-06	-1.795126e-07	-9.228553e-04	-4.520616e+02	1.734025e-27	-3.316332e-23	-3.744957e-19	-1.485605e-08	-2.867103e-04	-1.000000e+00
2.530000e-06	-1.712823e-07	-1.081713e-03	-4.538555e+02	1.702181e-27	-3.316332e-23	-3.744957e-19	-1.532602e-08	-2.867103e-04	-1.000000e+00
2.540000e-06	-1.632070e-07	-1.240571e-03	-4.556494e+02	1.669351e-27	-3.316332e-23	-3.744957e-19	-1.579606e-08	-2.867103e-04	-1.000000e+00
2.550000e-06	-1.552911e-07	-1.399428e-03	-4.574433e+02	1.635554e-27	-3.316332e-23	-3.744957e-19	-1.626616e-08	-2.867103e-04	-1.000000e+00
2.560000e-06	-1.475393e-07	-1.558286e-03	-4.592372e+02	1.600809e-27	-3.316332e-23	-3.744957e-19	-1.673632e-08	-2.867103e-04	-1.000000e+00
2.570000e-06	-1.399562e-07	-1.717144e-03	-4.610311e+02	1.565136e-27	-3.316332e-23	-3.744957e-19	-1.720654e-08	-2.867103e-04	-1.000000e+00
2.580000e-06	-1.341858e-07	-1.853471e-03	-4.628250e+02	-2.675924e-28	-8.378575e-24	-3.744957e-19	-3.320543e-08	-7.243616e-05	-1.000000e+00
2.590000e-06	-1.354318e-07	-1.893606e-03	-4.646189e+02	-2.526949e-28	-8.378575e-24	-3.744957e-19	-3.322919e-08	-7.243616e-05	-1.000000e+00
2.600000e-06	-1.366062e-07	-1.933740e-03	-4.664128e+02	-2.376510e-28	-8.378575e-24	-3.744957e-19	-3.325295e-08	-7.243616e-05	-1.000000e+00
2.610000e-06	-1.377083e-07	-1.973875e-03	-4.682067e+02	-2.224690e-28	-8.378575e-24	-3.744957e-19	-3.327669e-08	-7.243616e-05	-1.000000e+00
2.620000e-06	-1.387375e-07	-2.014010e-03	-4.700006e+02	-2.071584e-28	-8.378575e-24	-3.744957e-19	-3.330042e-08	-7.243616e-05	-1.000000e+00
2.630000e-06	-1.396929e-07	-2.054145e-03	-4.717945e+02	-1.917277e-28	-8.378575e-24	-3.744957e-19	-3.332415e-08	-7.243616e-05	-1.000000e+00
2.640000e-06	-1.405742e-07	-2.094279e-03	-4.735884e+02	-1.761857e-28	-8.378575e-24	-3.744957e-19	-3.334787e-08	-7.243616e-05	-1.000000e+00
2.650000e-06	-1.393656e-07	-2.164949e-03	-4.753823e+02	1.722484e-27	-3.705524e-23	-3.744957e-19	-1.709181e-08	-3.203574e-04	-9.999999e-01
2.660000e-06	-1.312350e-07	-2.342450e-03	-4.771762e+02	1.672080e-27	-3.705524e-23	-3.744957e-19	-1.768062e-08	-3.203574e-04	-9.999999e-01
2.670000e-06	-1.233481e-07	-2.519950e-03	-4.789701e+02	1.620707e-27	-3.705524e-23	-3.744957e-19	-1.826949e-08	-3.203574e-04	-9.999999e-01
2.680000e-06	-1.157098e-07	-2.697451e-03	-4.807640e+02	1.568395e-27	-3.705524e-23	-3.744957e-19	-1.885842e-08	-3.203574e-04	-9.999999e-01
2.690000e-06	-1.083239e-07	-2.874951e-03	-4.825578e+02	1.515174e-27	-3.705524e-23	-3.744957e-19	-1.944740e-08	-3.203574e-04	-9.999999e-01
2.700000e-06	-1.011950e-07	-3.052452e-03	-4.843517e+02	1.461075e-27	-3.705524e-23	-3.744957e-19	-2.003645e-08	-3.203574e-04	-9.999999e-01
2.710000e-06	-9.432752e-08	-3.229953e-03	-4.861456e+02	1.406129e-27	-3.705524e-23	-3.744957e-19	-2.062555e-08	-3.203574e-04	-9.999999e-01
2.720000e-06	-8.918069e-08	-3.352434e-03	-4.879395e+02	1.649755e-28	8.091600e-24	-3.744957e-19	-3.146310e-08	6.995514e-05	-1.000000e+00
2.730000e-06	-8.836739e-08	-3.313673e-03	-4.897334e+02	1.745407e-28	8.091600e-24	-3.744957e-19	-3.148517e-08	6.995514e-05	-1.000000e+00
2.740000e-06	-8.750865e-08	-3.274913e-03	-4.915273e+02	1.840048e-28	8.091600e-24	-3.744957e-19	-3.150725e-08	6.995514e-05	-1.000000e+00
2.750000e-06	-8.660467e-08	-3.236153e-03	-4.933212e+02	1.933637e-28	8.091600e-24	-3.744957e-19	-3.152933e-08	6.995514e-05	-1.000000e+00
2.760000e-06	-8.565607e-08	-3.197393e-03	-4.951151e+02	2.026094e-28	8.091600e-24	-3.744957e-19	-3.155142e-08	6.995514e-05	-1.000000e+00
2.770000e-06	-8.466380e-08	-3.158633e-03	-4.969090e+02	2.117377e-28	8.091600e-24	-3.744957e-19	-3.157352e-08	6.995514e-05	-1.000000e+00
2.780000e-06	-8.362815e-08	-3.119873e-03	-4.987029e+02	2.207437e-28	8.091600e-24	-3.744957e-19	-3.159563e-08	6.995514e-05	-1.000000e+00
2.790000e-06	-8.102803e-08	-3.138352e-03	-5.004968e+02	1.330158e-27	-3.362824e-23	-3.744957e-19	-2.210292e-08	-2.907297e-04	-1.000000e+00
2.800000e-06	-7.476432e-08	-3.299437e-03	-5.022907e+02	1.284961e-27	-3.362824e-23	-3.744957e-19	-2.258712e-08	-2.907297e-04	-1.000000e+00
2.810000e-06	-6.871893e-08	-3.460522e-03	-5.040846e+02	1.239020e-27	-3.362824e-23	-3.744957e-19	-2.307136e-08	-2.907297e-04	-1.000000e+00
2.820000e-06	-6.289528e-08	-3.621606e-03	-5.058785e+02	1.192361e-27	-3.362824e-23	-3.744957e-19	-2.355566e-08	-2.907297e-04	-1.000000e+00
2.830000e-06	-5.729707e-08	-3.782691e-03	-5.076724e+02	1.145012e-27	-3.362824e-23	-3.744957e-19	-2.403999e-08	-2.907297e-04	-1.000000e+00
2.840000e-06	-5.192706e-08	-3.943776e-03	-5.094663e+02	1.096999e-27	-3.362824e-23	-3.744957e-19	-2.452438e-08	-2.907297e-04	-1.000000e+00
2.850000e-06	-4.678867e-08	-4.104861e-03	-5.112602e+02	1.048350e-27	-3.362824e-23	-3.744957e-19	-2.500880e-08	-2.907297e-04	-1.000000e+00
2.860000e-06	-4.276377e-08	-4.179478e-03	-5.130541e+02	4.288793e-28	2.296243e-23	-3.744957e-19	-3.042313e-08	1.985195e-04	-1.000000e+00
2.870000e-06	-4.075552e-08	-4.069484e-03	-5.148480e+02	4.095905e-28	2.296243e-23	-3.744957e-19	-3.064585e-08	1.985195e-04	-1.000000e+00
2.880000e-06	-3.884020e-08	-3.959491e-03	-5.166419e+02	3.900648e-28	2.296243e-23	-3.744957e-19	-3.086857e-08	1.985195e-04	-1.000000e+00
2.890000e-06	-3.701878e-08	-3.849497e-03	-5.184358e+02	3.703113e-28	2.296243e-23	-3.744957e-19	-3.109132e-08	1.985195e-04	-1.000000e+00
2.900000e-06	-3.529247e-08	-3.739503e-03	-5.202296e+02	3.503441e-28	2.296243e-23	-3.744957e-19	-3.131407e-08	1.985195e-04	-1.000000e+00
2.910000e-06	-3.366250e-08	-3.629509e-03	-5.220235e+02	3.301743e-28	2.296243e-23	-3.744957e-19	-3.153684e-08	1.985195e-04	-1.000000e+00
2.920000e-06	-3.212961e-08	-3.519515e-03	-5.238174e+02	3.098139e-28	2.296243e-23	-3.744957e-19	-3.175962e-08	1.985195e-04	-1.000000e+00
2.930000e-06	-2.998381e-08	-3.487741e-03	-5.256113e+02	7.115585e-28	-2.355944e-23	-3.744957e-19	-2.833145e-08	-2.036809e-04	-1.000000e+00
2.940000e-06	-2.662860e-08	-3.600594e-03	-5.274052e+02	6.892484e-28	-2.355944e-23	-3.744957e-19	-2.856631e-08	-2.036809e-04	-1.000000e+00
2.950000e-06	-2.338109e-08	-3.713448e-03	-5.291991e+02	6.665390e-28	-2.355944e-23	-3.744957e-19	-2.880119e-08	-2.036809e-04	-1.000000e+00
2.960000e-06	-2.024331e-08	-3.826301e-03	-5.309930e+02	6.434432e-28	-2.355944e-23	-3.744957e-19	-2.903611e-08	-2.036809e-04	-1.000000e+00
2.970000e-06	-1.721725e-08	-3.939155e-03	-5.327869e+02	6.199749e-28	-2.355944e-23	-3.744957e-19	-2.927105e-08	-2.036809e-04	-1.000000e+00
2.980000e-06	-1.430443e-08	-4.052008e-03	-5.345808e+02	5.961467e-28	-2.355944e-23	-3.744957e-19	-2.950600e-08	-2.036809e-04	-1.000000e+00
2.990000e-06	-1.150660e-08	-4.164862e-03	-5.363747e+02	5.719734e-28	-2.355944e-23	-3.744957e-19	-2.974099e-08	-2.036809e-04	-1.000000e+00
3.000000e-06	-9.068231e-09	-4.173395e-03	-5.381686e+02	4.101263e-28	3.329880e-23	-3.744957e-19	-3.116343e-08	2.878815e-04	-1.000000e+00
3.010000e-06	-7.229175e-09	-4.013889e-03	-5.399625e+02	3.575989e-28	3.329880e-23	-3.744957e-19	-3.163861e-08	2.878815e-04	-1.000000e+00
3.020000e-06	-5.642491e-09	-3.854382e-03	-5.417564e+02	3.048626e-28	3.329880e-23	-3.744957e-19	-3.211380e-08	2.878815e-04	-1.000000e+00
3.030000e-06	-4.308674e-09	-3.694875e-03	-5.435503e+02	2.519504e-28	3.329880e-23	-3.744957e-19	-3.258900e-08	2.878815e-04	-1.000000e+00
3.040000e-06	-3.229019e-09	-3.535369e-03	-5.453442e+02	1.988916e-28	3.329880e-23	-3.744957e-19	-3.306422e-08	2.878815e-04	-1.000000e+00
3.050000e-06	-2.403738e-09	-3.375862e-03	-5.471381e+02	1.457181e-28	3.329880e-23	-3.744957e-19	-3.353944e-08	2.878815e-04	-1.000000e+00
3.060000e-06	-1.833328e-09	-3.216355e-03	-5.489320e+02	9.245942e-29	3.329880e-23	-3.744957e-19	-3.401466e-08	2.878815e-04	-1.000000e+00
3.070000e-06	-1.446438e-09	-3.140627e-03	-5.507259e+02	8.563633e-29	-8.837164e-24	-3.744957e-19	-3.408797e-08	-7.640084e-05	-1.000000e+00
3.080000e-06	-1.040291e-09	-3.182959e-03	-5.525198e+02	8.397943e-29	-8.837164e-24	-3.744957e-19	-3.411619e-08	-7.640084e-05	-1.000000e+00
3.090000e-06	-6.421317e-10	-3.225290e-03	-5.543137e+02	8.227395e-29	-8.837164e-24	-3.744957e-19	-3.414442e-08	-7.640084e-05	-1.000000e+00
3.100000e-06	-2.522853e-10	-3.267622e-03	-5.561076e+02	8.051981e-29	-8.837164e-24	-3.744957e-19	-3.417265e-08	-7.640084e-05	-1.000000e+00
3.110000e-06	1.291482e-10	-3.309953e-03	-5.579015e+02	7.871976e-29	-8.837164e-24	-3.744957e-19	-3.420089e-08	-7.640084e-05	-1.000000e+00
3.120000e-06	5.018990e-10	-3.352284e-03	-5.596953e+02	7.687458e-29	-8.837164e-24	-3.744957e-19	-3.422912e-08	-7.640084e-05	-1.000000e+00
3.130000e-06	8.654411e-10	-3.394616e-03	-5.614892e+02	7.498399e-29	-8.837164e-24	-3.744957e-19	-3.425736e-08	-7.640084e-05	-1.000000e+00
3.140000e-06	1.227306e-09	-3.338823e-03	-5.632831e+02	6.235788e-29	3.695539e-23	-3.744957e-19	-3.437804e-08	3.194943e-04	-9.999999e-01
3.150000e-06	1.366658e-09	-3.161801e-03	-5.650770e+02	-4.201031e-30	3.695539e-23	-3.744957e-19	-3.496470e-08	3.194943e-04	-9.999999e-01
3.160000e-06	1.187018e-09	-2.984779e-03	-5.668709e+02	-7.075792e-29	3.695539e-23	-3.744957e-19	-3.555137e-08	3.194943e-04	-9.999999e-01
3.170000e-06	6.888285e-10	-2.807756e-03	-5.686648e+02	-1.372735e-28	3.695539e-23	-3.744957e-19	-3.613803e-08	3.194943e-04	-9.999999e-01
3.180000e-06	-1.279403e-10	-2.630734e-03	-5.704587e+02	-2.037096e-28	3.695539e-23	-3.744957e-19	-3.672468e-08	3.194943e-04	-9.999999e-01
